588576
القاعه	3	0.0022576642332109704	1.6931471805599454
وجرح	33	0.007487825164166219	1.6931471805599454
التونسيين	7	0.003448639080827902	1.4054651081081644
لعمليات	13	0.004699702872486055	1.6931471805599454
يهرعون	1	0.0013034630527841437	2.09861228866811
وحياديا	2	0.0018433751272995736	2.09861228866811
بالعباسيه	7	0.003448639080827902	2.09861228866811
اعقبت	8	0.0036867502545991472	1.4054651081081644
السفريات	1	0.0013034630527841437	2.09861228866811
للجنه	29	0.007019363359253275	1.4054651081081644
وجزء	2	0.0018433751272995736	2.09861228866811
لتحريضه	3	0.0022576642332109704	2.09861228866811
ويحاصرون	2	0.0018433751272995736	2.09861228866811
كشفت	31	0.0072573751335571835	1.0
وستصل	1	0.0013034630527841437	1.4054651081081644
لجراحه	5	0.002914631992184742	1.4054651081081644
البادئه	2	0.0018433751272995736	2.09861228866811
مختار	4	0.0026069261055682875	1.6931471805599454
ابدت	5	0.002914631992184742	1.1823215567939547
استطاعت	4	0.0026069261055682875	1.1823215567939547
ابدا	35	0.0077113914145935806	1.4054651081081644
مرفوضه	6	0.0031928193778916086	1.6931471805599454
وجري	6	0.0031928193778916086	2.09861228866811
بلاشك	1	0.0013034630527841437	2.09861228866811
بغارات	1	0.0013034630527841437	2.09861228866811
نتفادي	2	0.0018433751272995736	2.09861228866811
رئاسته	3	0.0022576642332109704	1.6931471805599454
الدكتوراه	1	0.0013034630527841437	1.6931471805599454
وحياديه	2	0.0018433751272995736	2.09861228866811
هيعوضني	1	0.0013034630527841437	2.09861228866811
تفجيريه	10	0.004121912092674175	2.09861228866811
تفجيرين	2	0.0018433751272995736	2.09861228866811
براءه	1	0.0013034630527841437	1.4054651081081644
بقها	1	0.0013034630527841437	2.09861228866811
بكار	99	0.01296929362252866	1.6931471805599454
بكاس	3	0.0022576642332109704	1.6931471805599454
سيرسخ	1	0.0013034630527841437	2.09861228866811
ضربوني	1	0.0013034630527841437	2.09861228866811
ينحشر	1	0.0013034630527841437	2.09861228866811
التونسيون	2	0.0018433751272995736	1.6931471805599454
دراج	10	0.004121912092674175	2.09861228866811
كشفه	5	0.002914631992184742	2.09861228866811
للتفاصيل	1	0.0013034630527841437	2.09861228866811
تشيكلات	1	0.0013034630527841437	2.09861228866811
سيردع	1	0.0013034630527841437	2.09861228866811
سدنه	1	0.0013034630527841437	2.09861228866811
مقطوعه	1	0.0013034630527841437	2.09861228866811
وجسر	4	0.0026069261055682875	2.09861228866811
باستعمال	4	0.0026069261055682875	2.09861228866811
بكاء	2	0.0018433751272995736	2.09861228866811
بقنا	17	0.005374315845719072	2.09861228866811
سلميتها	1	0.0013034630527841437	2.09861228866811
لاستقبال	21	0.005973218104961558	1.6931471805599454
بالتخيير	1	0.0013034630527841437	2.09861228866811
المانيين	2	0.0018433751272995736	2.09861228866811
واستهدفوا	2	0.0018433751272995736	2.09861228866811
بقمه	1	0.0013034630527841437	2.09861228866811
يفتشون	2	0.0018433751272995736	1.6931471805599454
نشرها	2	0.0018433751272995736	1.4054651081081644
يضعف	1	0.0013034630527841437	1.6931471805599454
تحتشد	4	0.0026069261055682875	2.09861228866811
مصلحته	7	0.003448639080827902	1.6931471805599454
وننتقد	1	0.0013034630527841437	2.09861228866811
احتجزوا	2	0.0018433751272995736	2.09861228866811
مسيرتنا	1	0.0013034630527841437	2.09861228866811
يضعه	2	0.0018433751272995736	2.09861228866811
بمحاكم	22	0.006113783645126307	2.09861228866811
وتوقفها	1	0.0013034630527841437	2.09861228866811
بقلق	11	0.004323097874176221	1.4054651081081644
سيواجه	5	0.002914631992184742	1.6931471805599454
بالطالبيه	1	0.0013034630527841437	2.09861228866811
يضغط	1	0.0013034630527841437	1.6931471805599454
بقلم	2	0.0018433751272995736	1.6931471805599454
بقله	1	0.0013034630527841437	2.09861228866811
منشاتها	2	0.0018433751272995736	1.6931471805599454
بالمبعوث	3	0.0022576642332109704	2.09861228866811
وحمدي	1	0.0013034630527841437	1.6931471805599454
اطفاء	2	0.0018433751272995736	1.6931471805599454
وستظل	1	0.0013034630527841437	2.09861228866811
مرفوضا	1	0.0013034630527841437	2.09861228866811
ومحافظه	10	0.004121912092674175	1.6931471805599454
قدمتها	5	0.002914631992184742	2.09861228866811
زملاء	2	0.0018433751272995736	1.6931471805599454
الجمر	5	0.002914631992184742	1.6931471805599454
وحماه	9	0.003910389158352431	1.6931471805599454
سبورت	1	0.0013034630527841437	1.6931471805599454
درجه	17	0.005374315845719072	0.8458493201727416
محجبتين	1	0.0013034630527841437	2.09861228866811
بلاغا	11	0.004323097874176221	1.6931471805599454
مفاجئ	8	0.0036867502545991472	1.4054651081081644
قابيل	4	0.0026069261055682875	2.09861228866811
ردتا	2	0.0018433751272995736	2.09861228866811
ساشارك	3	0.0022576642332109704	2.09861228866811
وحلوان	5	0.002914631992184742	2.09861228866811
لشبونه	2	0.0018433751272995736	1.6931471805599454
تفجيرها	1	0.0013034630527841437	2.09861228866811
الجنس	4	0.0026069261055682875	1.6931471805599454
نشرين	1	0.0013034630527841437	2.09861228866811
للجيش	144	0.015641556633409725	2.09861228866811
منشورات	6	0.0031928193778916086	2.09861228866811
للمشاركين	4	0.0026069261055682875	1.4054651081081644
ويخون	1	0.0013034630527841437	2.09861228866811
يخالفه	2	0.0018433751272995736	2.09861228866811
الجند	2	0.0018433751272995736	2.09861228866811
الحاد	3	0.0022576642332109704	1.6931471805599454
الجانبين	49	0.009124241369489005	1.6931471805599454
سيرضي	3	0.0022576642332109704	2.09861228866811
